ZIP,TRACT,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO,CDCOVC_2020,CDCOVCR_2020,CHADXHP_2020,CHADXHPR_2020,CDCOVD_2020,CDCOVDR_2020
60656,17031770902,0.014317355,0,0.003636364,0.01278702,2199,7792.9,158,559.9,38,134.7
60656,17031100700,0.148156937,0.073724008,0.077818182,0.138801045,2199,7792.9,158,559.9,38,134.7
60656,17031810400,0.016690397,0,0,0.014505706,2199,7792.9,158,559.9,38,134.7
60656,17031100600,0.152744819,0.344045369,0.100363636,0.154750447,2199,7792.9,158,559.9,38,134.7
60656,17031760802,0.088672678,0.081285444,0.034181818,0.083253128,2199,7792.9,158,559.9,38,134.7
60656,17031760801,0.157728208,0.111531191,0.226181818,0.162518906,2199,7792.9,158,559.9,38,134.7
60656,17031770700,0,0.017013233,0,0.000618727,2199,7792.9,158,559.9,38,134.7
60656,17031100300,0,0.003780718,0,0.000137495,2199,7792.9,158,559.9,38,134.7
60656,17031760803,0.248378421,0.13610586,0.486545455,0.266808745,2199,7792.9,158,559.9,38,134.7
60657,17031050700,0.012144146,0.003485535,0.005406265,0.010913352,3646,5138.3,204,287.5,44,62
60657,17031063302,0.071500858,0.037643778,0.021784067,0.063996924,3646,5138.3,204,287.5,44,62
60657,17031062300,0.0166762,0.04879749,0.021466052,0.018915257,3646,5138.3,204,287.5,44,62
60657,17031063100,0.033990408,0.036946671,0.057083797,0.036805098,3646,5138.3,204,287.5,44,62
60657,17031062200,0.035574427,0.02788428,0.058832883,0.037848824,3646,5138.3,204,287.5,44,62
60657,17031062600,0.062810754,0.164517253,0.016377803,0.062806709,3646,5138.3,204,287.5,44,62
60657,17031063301,0.036740441,0.016033461,0.029416441,0.034809199,3646,5138.3,204,287.5,44,62
60657,17031062800,0.037994456,0.04879749,0.052313563,0.040210943,3646,5138.3,204,287.5,44,62
60657,17031061902,0.078804946,0.012199373,0.015423756,0.068007031,3646,5138.3,204,287.5,44,62
60657,17031832000,0.021208254,0.021958871,0.041660041,0.023602871,3646,5138.3,204,287.5,44,62
60657,17031062700,0.027896335,0.090972464,0.039115917,0.032502014,3646,5138.3,204,287.5,44,62
60657,17031062900,0.043648524,0.025095852,0.06694228,0.045356332,3646,5138.3,204,287.5,44,62
60657,17031051300,0.018744225,0.010456605,0.017172841,0.018127884,3646,5138.3,204,287.5,44,62
60657,17031061500,0.014586175,0.01289648,0.018444904,0.014941771,3646,5138.3,204,287.5,44,62
60657,17031063303,0.024728297,0.004879749,0.001113055,0.020966088,3646,5138.3,204,287.5,44,62
60657,17031050600,0,0.000348554,0,1.83E-05,3646,5138.3,204,287.5,44,62
60657,17031063200,0.114071369,0.033461136,0.047384322,0.102157035,3646,5138.3,204,287.5,44,62
60657,17031063400,0.028182338,0.050540258,0.057878836,0.032776679,3646,5138.3,204,287.5,44,62
60657,17031063000,0.045144542,0.087486929,0.0857052,0.052039845,3646,5138.3,204,287.5,44,62
60657,17031062500,0.018722225,0.04879749,0.019398951,0.020380136,3646,5138.3,204,287.5,44,62
60657,17031051200,0.01416817,0.009759498,0.016377803,0.01419102,3646,5138.3,204,287.5,44,62
60657,17031062100,0.051172614,0.076681771,0.092224519,0.057240167,3646,5138.3,204,287.5,44,62
60657,17031062400,0.01749021,0.019518996,0.021148036,0.018018018,3646,5138.3,204,287.5,44,62
60657,17031061901,0.059334712,0.024050192,0.039910956,0.055244269,3646,5138.3,204,287.5,44,62
60657,17031831900,0.031460378,0.043569188,0.050723485,0.034314803,3646,5138.3,204,287.5,44,62
60657,17031062000,0.039226471,0.029627048,0.072825568,0.042591372,3646,5138.3,204,287.5,44,62
60657,17031061800,0.015554187,0.010456605,0.018921927,0.015674211,3646,5138.3,204,287.5,44,62
60657,17031060900,0.028424341,0.003136982,0.014946732,0.025543837,3646,5138.3,204,287.5,44,62
60659,17031020602,0.003436641,0.033091568,0.004078128,0.006427916,3030,7090.2,322,753.5,76,177.8
60659,17031130100,0.168332917,0.228014506,0.013307577,0.142507324,3030,7090.2,322,753.5,76,177.8
60659,17031120300,6.25E-05,0.002719855,0,0.000306091,3030,7090.2,322,753.5,76,177.8
60659,17031020701,0.044926268,0.138712602,0.029405452,0.050811142,3030,7090.2,322,753.5,76,177.8
60659,17031020902,0.035616096,0.004533092,0.038420262,0.033189033,3030,7090.2,322,753.5,76,177.8
60659,17031130300,0.134341415,0.16137806,0.139085641,0.137915956,3030,7090.2,322,753.5,76,177.8
60659,17031020901,0.137590602,0.063009973,0.194462331,0.141982597,3030,7090.2,322,753.5,76,177.8
60659,17031020500,0.004373907,0.035358114,0.005795235,0.00765228,3030,7090.2,322,753.5,76,177.8
60659,17031040202,0.012184454,0.000906618,0.00772698,0.010188465,3030,7090.2,322,753.5,76,177.8
60659,17031040100,0,0.000453309,0,4.37E-05,3030,7090.2,322,753.5,76,177.8
60659,17031020601,0.002374406,0.04306437,0.004722043,0.006777734,3030,7090.2,322,753.5,76,177.8
60659,17031020702,0.161522119,0.064823209,0.189740288,0.157943067,3030,7090.2,322,753.5,76,177.8
60659,17031020801,0.137340665,0.085675431,0.153681047,0.135685863,3030,7090.2,322,753.5,76,177.8
60659,17031020802,0.157898025,0.138259293,0.219575016,0.168568805,3030,7090.2,322,753.5,76,177.8
60660,17031030706,0.003570295,0.000930233,0.000228258,0.003000261,2015,4528.3,239,537.1,61,137.1
60660,17031030604,0.08798794,0.025116279,0.012097695,0.074941299,2015,4528.3,239,537.1,61,137.1
60660,17031030400,0.062004126,0.080930233,0.080575211,0.065320897,2015,4528.3,239,537.1,61,137.1
60660,17031030300,0.101039353,0.182325581,0.101118466,0.103900339,2015,4528.3,239,537.1,61,137.1
60660,17031030200,0.106870835,0.149767442,0.223236704,0.125,2015,4528.3,239,537.1,61,137.1
60660,17031030500,0.121390035,0.147906977,0.293083771,0.146849726,2015,4528.3,239,537.1,61,137.1
60660,17031030101,0.106553475,0.048372093,0.04816252,0.096171406,2015,4528.3,239,537.1,61,137.1
60660,17031030900,0.002062837,0.006511628,0.005934718,0.00277198,2015,4528.3,239,537.1,61,137.1
60660,17031040100,0,0.000930233,0.000228258,6.52E-05,2015,4528.3,239,537.1,61,137.1
60660,17031020902,0.047762615,0.033488372,0.057292856,0.048623793,2015,4528.3,239,537.1,61,137.1
60660,17031830600,0.00035703,0.023255814,0.000456517,0.001174015,2015,4528.3,239,537.1,61,137.1
60660,17031030701,0.001467788,0.016744186,0.002739101,0.002184973,2015,4528.3,239,537.1,61,137.1
60660,17031010503,0.001626468,0.016744186,0.005934718,0.00277198,2015,4528.3,239,537.1,61,137.1
60660,17031020500,0.001507458,0.00372093,0.00136955,0.001565354,2015,4528.3,239,537.1,61,137.1
60660,17031030103,0.05168994,0.045581395,0.018032413,0.046667101,2015,4528.3,239,537.1,61,137.1
60660,17031030601,0.082711838,0.039069767,0.043369094,0.075560918,2015,4528.3,239,537.1,61,137.1
60660,17031010600,0.000476039,0.010232558,0.002739101,0.001141404,2015,4528.3,239,537.1,61,137.1
60660,17031030800,0.003411615,0.014883721,0.003652134,0.003848161,2015,4528.3,239,537.1,61,137.1
60660,17031010400,0,0.005581395,0,0.000195669,2015,4528.3,239,537.1,61,137.1
60660,17031030102,0.101555062,0.058604651,0.036521342,0.090757892,2015,4528.3,239,537.1,61,137.1
60660,17031030603,0.066566169,0.045581395,0.04245606,0.06238586,2015,4528.3,239,537.1,61,137.1
60660,17031030104,0.049389083,0.04372093,0.020771513,0.045101748,2015,4528.3,239,537.1,61,137.1
60661,17031842300,0.048304014,0.000606428,0.00210084,0.040196552,563,5437.5,14,135.2,0,0
60661,17031280100,0.479152493,0.574893875,0.567226891,0.495247301,563,5437.5,14,135.2,0,0
60661,17031833000,0.001555059,0.003638569,0.037815126,0.003222169,563,5437.5,14,135.2,0,0
60661,17031281900,0.470988434,0.420861128,0.392857143,0.461333978,563,5437.5,14,135.2,0,0
60707,17031810800,0.100170578,0.071354705,0.042307692,0.09213118,1790,4153.8,168,389.9,36,83.5
60707,17031250500,0.165696136,0.192347466,0.080769231,0.157179437,1790,4153.8,168,389.9,36,83.5
60707,17031811000,0.104052703,0.069286453,0.025641026,0.093362222,1790,4153.8,168,389.9,36,83.5
60707,17031170900,0.030351156,0.004136505,0.011538462,0.026935198,1790,4153.8,168,389.9,36,83.5
60707,17031831600,0.145167931,0.184074457,0.154700855,0.148118968,1790,4153.8,168,389.9,36,83.5
60707,17031810702,0.124933827,0.203722854,0.197435897,0.13703959,1790,4153.8,168,389.9,36,83.5
60707,17031811100,0,0.001034126,0,4.92E-05,1790,4153.8,168,389.9,36,83.5
60707,17031810701,0.116816658,0.049638056,0.208119658,0.124138271,1790,4153.8,168,389.9,36,83.5
60707,17031831500,0.028351273,0.061013444,0.05,0.032401024,1790,4153.8,168,389.9,36,83.5
60707,17031180100,0.026174931,0.036194416,0.044444444,0.02875714,1790,4153.8,168,389.9,36,83.5
60707,17031810900,0.158284807,0.127197518,0.185042735,0.159887729,1790,4153.8,168,389.9,36,83.5
60827,17031826600,0.172098983,0.157733538,0.111818825,0.165601594,249,874.2,49,172,12,42.1
60827,17031821500,0.152959077,0.225114855,0.053078556,0.146499004,249,874.2,49,172,12,42.1
60827,17031826500,0.0004805,0.001531394,0,0.000481,249,874.2,49,172,12,42.1
60827,17031826800,0.002322415,0.06431853,0.004953999,0.00535972,249,874.2,49,172,12,42.1
60827,17031821401,0.101545607,0.124042879,0.082802548,0.100735244,249,874.2,49,172,12,42.1
60827,17031826700,0.196123969,0.071975498,0.240622788,0.194873909,249,874.2,49,172,12,42.1
60827,17031826401,0,0.001531394,0,6.87E-05,249,874.2,49,172,12,42.1
60827,17031821200,0.033795147,0.056661562,0.044585987,0.035868893,249,874.2,49,172,12,42.1
60827,17031540101,0.135581004,0.143950995,0.230714791,0.145193431,249,874.2,49,172,12,42.1
60827,17031540102,0.090974614,0.013782542,0.158527955,0.094069951,249,874.2,49,172,12,42.1
60827,17031821402,0.114118683,0.139356815,0.072894551,0.11124854,249,874.2,49,172,12,42.1
